year|bib|age_group|gender|country|rank_gender|rank_age_group|5k|10k|15k|20k|half|25k|30k|35k|40k|finish
 2015|F9347|H|W|GBR|6462|973|1946.0|3904.0|5891.0|7853.0|8312.0|10040.0|12245.0|14404.0|16517.0|17372.0
 2015|F5052|H|W|BEL|6462|973|1998.0|3964.0|5926.0|8011.0|8431.0|9987.0|12031.0|14265.0|16489.0|17372.0
 2015|F4081|H|W|GBR|6461|972|1946.0|3904.0|5892.0|7853.0|8312.0|10039.0|12245.0|14403.0|16516.0|17372.0
 2015|F6652|35-39|W|GER|6460|956|2041.0|4059.0|6065.0|8106.0|8544.0|10169.0|12315.0|14428.0|16493.0|17370.0
 2015|F9121|50-54|W|GER|6459|735|1996.0|4013.0|6102.0|8147.0|8579.0|10202.0|12244.0|14455.0|16585.0|17369.0
 2015|F3285|40-44|W|GER|6458|1220|1831.0|3679.0|5554.0|7593.0|8072.0|9788.0|12031.0|14296.0|16481.0|17368.0
 2015|F10201|30-34|W|GBR|6457|1044|1976.0|4019.0|6041.0|8078.0|8527.0|10192.0|12315.0|14360.0|16474.0|17366.0
 2015|F8762|40-44|W|AUS|6456|1219|1884.0|3830.0|5663.0|7611.0|8023.0|9667.0|11910.0|14153.0|16395.0|17365.0
 2015|F2006|40-44|W|BRA|6455|1218|1965.0|4331.0|6372.0|8454.0|8893.0|10550.0|12571.0|14611.0|16516.0|17364.0
 2015|F10031|40-44|W|GER|6454|1217|1829.0|3673.0|5665.0|7534.0|7940.0|9459.0|11717.0|13873.0|16382.0|17363.0
 2015|F958|45-49|W|BRA|6453|1113|1977.0|4072.0|6134.0|8231.0|8660.0|10319.0|12407.0|14446.0|16501.0|17363.0
 2015|F501|60-64|W|DEN|6452|90|1873.0|3810.0|5780.0|7770.0|8199.0|9812.0|11892.0|14047.0|16381.0|17361.0
 2015|F5203|50-54|W|GER|6451|734|2007.0|4126.0|6126.0|8142.0|8575.0|10149.0|12239.0|14303.0|16446.0|17360.0
 2015|F1942|50-54|W|GER|6450|733|1942.0|3885.0|5861.0|7899.0|8346.0|9961.0|12089.0|14247.0|16438.0|17360.0
 2015|F6555|45-49|W|KOR|6449|1112|1870.0|3763.0|5607.0|7550.0|7978.0|9667.0|11973.0|14082.0|16462.0|17359.0
 2015|F1934|40-44|W|USA|6448|1216|1970.0|3966.0|5966.0|7956.0|8380.0|9957.0|12216.0|14358.0|16489.0|17358.0
 2015|F2259|H|W|GER|6447|971|1831.0|3767.0|5804.0|7909.0|8373.0|9978.0|12024.0|14170.0|16456.0|17357.0
 2015|F4942|35-39|W|GER|6446|955|1999.0|4034.0|6030.0|8014.0|8438.0|10008.0|12070.0|14204.0|16443.0|17355.0
 2015|F11794|40-44|W|GER|6445|1215|1839.0|3703.0|5559.0|7463.0|7873.0|9392.0|11484.0|13791.0|16349.0|17354.0
 2015|F9740|45-49|W|NED|6444|1111|2073.0|4170.0|6252.0|8297.0|8743.0|10359.0|12402.0|14399.0|16467.0|17353.0
 2015|F8328|50-54|W|ISR|6443|732|1990.0|3947.0|5942.0|7949.0|8378.0|9958.0|12051.0|14135.0|16313.0|17351.0
 2015|F7565|55-59|W|USA|6442|293|1878.0|3767.0|5686.0|7640.0|8064.0|9677.0|11774.0|13912.0|16367.0|17350.0
 2015|F2998|H|W|GER|6441|970|1786.0|3627.0|5532.0|7525.0|7961.0|9573.0|11763.0|14045.0|16455.0|17350.0
 2015|F2901|30-34|W|GBR|6440|1043|1767.0|3501.0|5351.0|7249.0|7748.0|9393.0|11630.0|13658.0|16572.0|17349.0
 2015|F1879|55-59|W|DEN|6439|292|2056.0|4122.0|6161.0|8202.0|8626.0|10242.0|12308.0|14362.0|16458.0|17349.0
 2015|F3324|30-34|W|USA|6438|1042|1964.0|3992.0|5994.0|8021.0|8452.0|10121.0|12255.0|14307.0|16492.0|17348.0
 2015|F725|40-44|W|PAN|6437|1214|1870.0|3785.0|5809.0|7828.0|8412.0|10045.0|12160.0|14221.0|16452.0|17347.0
 2015|F5746|30-34|W|GER|6436|1041|1975.0|4037.0|6040.0|8096.0|8617.0|10245.0|12375.0|14491.0|16527.0|17346.0
 2015|F2036|35-39|W|CRC|6435|954|1953.0|3919.0|5907.0|7922.0|8353.0|9950.0|12073.0|14204.0|16374.0|17345.0
 2015|F6694|65-69|W|USA|6434|18|1833.0|3709.0|5623.0|7541.0|7962.0|9624.0|11664.0|13990.0|16301.0|17343.0
 2015|F12269|45-49|W|GER|6433|1110|1899.0|3850.0|5807.0|7845.0|8274.0|9929.0|12099.0|14222.0|16420.0|17339.0
 2015|F8460|40-44|W|GER|6432|1213|1834.0|3770.0|5726.0|7662.0|8111.0|9777.0|12059.0|14158.0|16421.0|17338.0
 2015|F12114|55-59|W|MAS|6431|291|1848.0|3721.0|5639.0|7632.0|8058.0|9787.0|12093.0|14248.0|16415.0|17337.0
 2015|F10572|H|W|GER|6430|969|1826.0|3664.0|5540.0|7479.0|7908.0|9649.0|11790.0|14090.0|16442.0|17337.0
 2015|F5431|45-49|W|GER|6429|1109|1889.0|3861.0|5910.0|7800.0|8231.0|9868.0|12086.0|14240.0|16427.0|17336.0
 2015|F2537|50-54|W|GER|6428|731|1996.0|4013.0|6111.0|8145.0|8585.0|10191.0|12391.0|14441.0|16479.0|17336.0
 2015|F9284|30-34|W|GER|6427|1040|1927.0|3898.0|5893.0|7850.0|8278.0|9932.0|12039.0|14189.0|16439.0|17336.0
 2015|F970|40-44|W|PHI|6426|1212|1807.0|3613.0|5418.0|7374.0|7800.0|9449.0|11680.0|13984.0|16374.0|17335.0
 2015|F2957|40-44|W|PHI|6425|1211|1990.0|3985.0|6032.0|8170.0|8603.0|10232.0|12338.0|14347.0|16419.0|17334.0
 2015|F8733|35-39|W|USA|6424|953|2162.0|4307.0|6362.0|8365.0|8808.0|10379.0|12435.0|14432.0|16451.0|17332.0
 2015|F4274|65-69|W|DEN|6423|17|1943.0|3986.0|5993.0|8053.0|8491.0|10139.0|12209.0|14236.0|16402.0|17332.0
 2015|F3833|55-59|W|GER|6422|290|2067.0|4186.0|6265.0|8323.0|8768.0|10390.0|12458.0|14471.0|16490.0|17329.0
 2015|F3355|55-59|W|GER|6421|289|1957.0|3946.0|5878.0|7852.0|8267.0|9808.0|11922.0|14073.0|16368.0|17329.0
 2015|F8280|40-44|W|DEN|6420|1210|1947.0|4139.0|6235.0|8171.0|8610.0|10391.0|12412.0|14447.0|16442.0|17329.0
 2015|F1916|55-59|W|GER|6419|288|1925.0|3850.0|5772.0|7697.0|8113.0|9612.0|11664.0|13871.0|16260.0|17328.0
 2015|F11621|H|W|GER|6418|968|1872.0|3754.0|5724.0|7819.0|8270.0|9846.0|11791.0|13884.0|16292.0|17327.0
 2015|F2157|50-54|W|GER|6417|730|2078.0|4212.0|6429.0|8506.0|8961.0|10612.0|12725.0|14699.0|16564.0|17327.0
 2015|F11777|50-54|W|GER|6416|729|1891.0|3887.0|5878.0|7907.0|8335.0|9983.0|12212.0|14264.0|16395.0|17326.0
 2015|F8400|H|W|GER|6415|967|1933.0|3892.0|5779.0|7703.0|8128.0|9763.0|11944.0|14145.0|16389.0|17325.0
 2015|F10762|35-39|W|DEN|6414|952|1855.0|3926.0|5971.0|8062.0|8503.0|10152.0|12272.0|14394.0|16458.0|17325.0
 2015|F1055|40-44|W|MEX|6413|1209|2096.0|4199.0|6331.0|8420.0|9082.0|10679.0|12704.0|14574.0|16536.0|17324.0
 2015|F5867|45-49|W|GER|6412|1108|1961.0|3976.0|5946.0|7930.0|8363.0|9982.0|12109.0|14212.0|16446.0|17323.0
 2015|F12493|30-34|W|GBR|6411|1039|1880.0|3837.0|5838.0|7769.0|8174.0|9882.0|12034.0|14154.0|16446.0|17323.0
 2015|F9535|40-44|W|NED|6410|1208|1976.0|3948.0|5937.0|7953.0|8390.0|10044.0|12086.0|14152.0|16365.0|17322.0
 2015|F3774|50-54|W|GER|6409|728|1932.0|3954.0|5970.0|8037.0|8481.0|10117.0|12244.0|14372.0|16466.0|17321.0
 2015|F3045|45-49|W|GER|6408|1107|1891.0|3853.0|5824.0|7802.0|8215.0|9884.0|12076.0|14264.0|16425.0|17321.0
 2015|F4412|40-44|W|GER|6407|1207|1892.0|3852.0|5824.0|7801.0|8216.0|9884.0|12075.0|14265.0|16424.0|17320.0
 2015|F5841|60-64|W|GER|6406|89|1899.0|3867.0|5780.0|7697.0|8111.0|9679.0|11749.0|13889.0|16365.0|17319.0
 2015|F9620|45-49|W|GER|6405|1106|1925.0|3954.0|5950.0|8023.0|8448.0|10071.0|12240.0|14319.0|16426.0|17317.0
 2015|F5542|35-39|W|FIN|6404|951|2044.0|4146.0|6243.0|8324.0|8768.0|10440.0|12473.0|14473.0|16472.0|17316.0
 2015|F3617|45-49|W|NOR|6403|1105|1946.0|4023.0|6000.0|8019.0|8450.0|10275.0|12328.0|14377.0|16481.0|17315.0
 2015|F797|50-54|W|GER|6402|727|1912.0|3908.0|5912.0|7894.0|8329.0|9916.0|11949.0|13981.0|16248.0|17312.0
 2015|F7627|45-49|W|BRA|6401|1104|1837.0|3763.0|5717.0|7698.0|8120.0|9732.0|11895.0|14021.0|16345.0|17312.0
 2015|F2414|30-34|W|MEX|6400|1038|1683.0|3251.0|4941.0|6679.0|7060.0|8508.0|10614.0|12736.0|16023.0|17312.0
 2015|F10240|H|W|ISR|6399|966|2093.0|4329.0|6354.0|8378.0|8813.0|10404.0|12478.0|14492.0|16495.0|17311.0
 2015|F2496|35-39|W|USA|6398|950|2019.0|3918.0|5942.0|7870.0|8455.0|10012.0|12441.0|14456.0|16476.0|17311.0
 2015|F1986|40-44|W|USA|6397|1206|2019.0|3919.0|5942.0|7998.0|8455.0|10012.0|12441.0|14456.0|16476.0|17311.0
 2015|F4228|45-49|W|DEN|6396|1103|1921.0|3842.0|5731.0|7650.0|8166.0|9730.0|11857.0|13951.0|16216.0|17311.0
 2015|F1631|50-54|W|DEN|6394|726|1889.0|3954.0|6029.0|8226.0|8643.0|10203.0|12262.0|14415.0|16456.0|17311.0
 2015|F11506|55-59|W|BEL|6394|287|2000.0|4111.0|6163.0|8225.0|8678.0|10366.0|12447.0|14507.0|16510.0|17311.0
 2015|F4479|H|W|GBR|6393|965|1895.0|3848.0|5692.0|7625.0|8047.0|9769.0|11860.0|14215.0|16471.0|17309.0
 2015|F7231|30-34|W|SVK|6392|1037|1992.0|3990.0|5965.0|7965.0|8403.0|10004.0|12029.0|14101.0|16355.0|17307.0
 2015|F7098|35-39|W|BRA|6391|949|1929.0|3889.0|5990.0|7981.0|8395.0|9991.0|12182.0|14209.0|16382.0|17307.0
 2015|F7324|H|W|NZL|6389|964|1864.0|3774.0|5675.0|7550.0|7984.0|9623.0|11787.0|13951.0|16321.0|17304.0
 2015|F9320|45-49|W|GBR|6389|1102|2011.0|4060.0|6171.0|8248.0|8704.0|10324.0|12480.0|14464.0|16479.0|17304.0
 2015|F778|35-39|W|BRA|6388|948|2100.0|4169.0|6208.0|8185.0|8637.0|10263.0|12342.0|14378.0|16432.0|17304.0
 2015|F1428|40-44|W|DEN|6387|1205|1970.0|4061.0|6093.0|8125.0|8567.0|10230.0|12497.0|14441.0|16465.0|17304.0
 2015|F9582|30-34|W|GER|6386|1036|2062.0|4152.0|6205.0|8265.0|8714.0|10340.0|12403.0|14421.0|16455.0|17302.0
 2015|F1423|40-44|W|GER|6385|1204|1994.0|4117.0|6158.0|8170.0|8612.0|10387.0|12476.0|14421.0|16440.0|17300.0
 2015|F8705|35-39|W|GER|6384|947|2017.0|4120.0|6136.0|8144.0|8580.0|10155.0|12168.0|14185.0|16355.0|17299.0
 2015|F1153|40-44|W|GER|6383|1203|1898.0|3880.0|5765.0|7699.0|8116.0|9663.0|11668.0|13757.0|16305.0|17298.0
 2015|F11321|40-44|W|UGA|6382|1202|1923.0|3883.0|5801.0|7765.0|8178.0|9747.0|11947.0|14078.0|16330.0|17297.0
 2015|F12373|50-54|W|GER|6381|725|1849.0|3743.0|5596.0|7475.0|7886.0|9513.0|11793.0|13962.0|16324.0|17296.0
 2015|F893|H|W|GER|6380|963|1860.0|3787.0|5728.0|7652.0|8071.0|9734.0|11804.0|14029.0|16319.0|17294.0
 2015|F9601|55-59|W|FRA|6379|286|1805.0|3674.0|5606.0|7619.0|8052.0|9690.0|11834.0|14066.0|16369.0|17291.0
 2015|F5213|50-54|W|ITA|6378|724|2076.0|4146.0|6212.0|8260.0|8697.0|10330.0|12401.0|14406.0|16458.0|17291.0
 2015|F8338|30-34|W|NED|6377|1035|1823.0|3735.0|5600.0|7703.0|8140.0|9748.0|11817.0|14070.0|16336.0|17291.0
 2015|F2715|30-34|W|GER|6376|1034|1613.0|3322.0|5123.0|6920.0|7319.0|8911.0|11183.0|13699.0|16287.0|17289.0
 2015|F6899|40-44|W|GER|6375|1201|1882.0|3792.0|5653.0|7563.0|7970.0|9490.0|11562.0|13676.0|16268.0|17288.0
 2015|F2601|45-49|W|NED|6374|1101|1928.0|3957.0|6008.0|7989.0|8422.0|10055.0|12091.0|14176.0|16386.0|17288.0
 2015|F10967|50-54|W|GER|6373|723|2044.0|4062.0|6156.0|8218.0|8646.0|10322.0|12374.0|14433.0|16469.0|17287.0
 2015|F1442|50-54|W|USA|6372|722|1768.0|3523.0|5317.0|7200.0|7613.0|9194.0|11382.0|13559.0|16138.0|17286.0
 2015|F9863|30-34|W|GER|6371|1033|1999.0|4083.0|6063.0|8056.0|8485.0|10056.0|12141.0|14232.0|16377.0|17286.0
 2015|F656|45-49|W|ITA|6369|1100|1932.0|3913.0|5839.0|7746.0|8153.0|9678.0|11598.0|13519.0|16250.0|17282.0
 2015|F10442|60-64|W|DEN|6369|88|1920.0|3874.0|5814.0|7770.0|8190.0|9808.0|11909.0|14070.0|16295.0|17282.0
 2015|F7302|50-54|W|GER|6368|721|1934.0|3899.0|5887.0|7911.0|8325.0|9945.0|12089.0|14196.0|16401.0|17281.0
 2015|F10668|40-44|W|SWE|6367|1200|1967.0|4178.0|6165.0|8194.0|8619.0|10279.0|12459.0|14463.0|16472.0|17281.0
 2015|F4574|45-49|W|GER|6366|1099|1910.0|3874.0|5857.0|7798.0|8222.0|9879.0|12060.0|14195.0|16421.0|17280.0
 2015|F2070|40-44|W|BRA|6365|1199|1859.0|3845.0|5817.0|7815.0|8242.0|9920.0|12046.0|14260.0|16404.0|17279.0
 2015|F9727|40-44|W|GER|6363|1198|1989.0|3989.0|5973.0|7952.0|8383.0|9965.0|12052.0|14188.0|16395.0|17279.0
 2015|F4929|45-49|W|GER|6363|1098|1965.0|4241.0|6304.0|8302.0|8737.0|10347.0|12443.0|14465.0|16487.0|17279.0
 2015|F2557|45-49|W|SWE|6362|1097|2063.0|4354.0|6378.0|8384.0|8824.0|10407.0|12466.0|14449.0|16430.0|17279.0
 2015|F1109|45-49|W|GBR|6361|1096|1795.0|3633.0|5585.0|7467.0|7877.0|9482.0|11573.0|13829.0|16318.0|17277.0
 2015|F2768|40-44|W|ITA|6360|1197|1918.0|3703.0|5554.0|7416.0|7835.0|9395.0|11565.0|13804.0|16269.0|17275.0
 2015|F11705|H|W|GER|6359|962|1933.0|3880.0|5846.0|7777.0|8194.0|9677.0|11726.0|13838.0|16216.0|17275.0
 2015|F3575|40-44|W|ARG|6358|1196|1917.0|3897.0|5955.0|7970.0|8396.0|10054.0|12295.0|14389.0|16439.0|17272.0
 2015|F11072|45-49|W|USA|6357|1095|1872.0|3831.0|5796.0|7810.0|8250.0|9921.0|12076.0|14180.0|16382.0|17272.0
 2015|F8893|40-44|W|GER|6356|1195|1932.0|3878.0|5844.0|7782.0|8204.0|9763.0|11781.0|13835.0|16212.0|17272.0
 2015|F10175|H|W|CAN|6355|961|1927.0|3826.0|6013.0|7884.0|8285.0|9881.0|11996.0|14172.0|16406.0|17271.0
 2015|F7102|45-49|W|CZE|6354|1094|1751.0|3715.0|5725.0|7670.0|8087.0|9693.0|11839.0|13966.0|16291.0|17269.0
 2015|F8339|55-59|W|GER|6353|285|1815.0|3748.0|5762.0|7736.0|8174.0|9799.0|11938.0|14077.0|16328.0|17269.0
 2015|F12167|50-54|W|GER|6352|720|1894.0|3804.0|5734.0|7698.0|8124.0|9793.0|11963.0|14144.0|16319.0|17269.0
 2015|F11420|40-44|W|DEN|6351|1194|1912.0|3814.0|5715.0|7637.0|8061.0|9683.0|11747.0|13994.0|16313.0|17268.0
 2015|F4248|30-34|W|SUI|6350|1032|1910.0|3863.0|5818.0|7808.0|8240.0|9835.0|11939.0|14107.0|16367.0|17268.0
 2015|F10164|45-49|W|ARG|6349|1093|1917.0|3898.0|5955.0|7970.0|8396.0|10054.0|12295.0|14389.0|16440.0|17268.0
 2015|F11407|35-39|W|GUA|6348|946|1968.0|3950.0|6050.0|8059.0|8500.0|10142.0|12295.0|14365.0|16417.0|17267.0
 2015|F7211|40-44|W|BEL|6347|1193|1879.0|3766.0|5636.0|7543.0|7957.0|9495.0|11578.0|13792.0|16289.0|17267.0
 2015|F11457|45-49|W|BEL|6346|1092|2059.0|4110.0|6162.0|8190.0|8628.0|10216.0|12257.0|14307.0|16384.0|17266.0
 2015|F11540|50-54|W|BEL|6345|719|2059.0|4110.0|6162.0|8189.0|8628.0|10216.0|12257.0|14307.0|16384.0|17266.0
 2015|F9641|50-54|W|CAN|6344|718|1783.0|3553.0|5411.0|7434.0|8007.0|9650.0|11851.0|14067.0|16271.0|17265.0
 2015|F11360|50-54|W|NOR|6343|717|1953.0|3909.0|5851.0|7808.0|8250.0|9839.0|11923.0|14086.0|16325.0|17265.0
 2015|F2561|35-39|W|CHN|6342|945|1799.0|3634.0|5435.0|7293.0|7698.0|9233.0|11405.0|13890.0|16347.0|17265.0
 2015|F11076|30-34|W|DEN|6341|1031|1941.0|3911.0|5855.0|7837.0|8274.0|9893.0|12024.0|14210.0|16373.0|17265.0
 2015|F1344|30-34|W|GBR|6340|1030|1918.0|3850.0|5760.0|7717.0|8133.0|9765.0|11914.0|14003.0|16370.0|17264.0
 2015|F2393|50-54|W|PUR|6339|716|1907.0|3804.0|5730.0|7596.0|8004.0|9478.0|11526.0|13778.0|16176.0|17264.0
 2015|F8063|45-49|W|DEN|6338|1091|1738.0|3509.0|5273.0|7059.0|7451.0|8953.0|11094.0|13482.0|16208.0|17263.0
 2015|F8739|40-44|W|GER|6337|1192|1963.0|3916.0|5907.0|7923.0|8362.0|9990.0|12093.0|14189.0|16338.0|17260.0
 2015|F7789|40-44|W|ITA|6336|1191|1921.0|3820.0|5709.0|7646.0|8059.0|9794.0|11835.0|13943.0|16244.0|17260.0
 2015|F8715|35-39|W|GER|6335|944|2037.0|4179.0|6283.0|8300.0|8743.0|10313.0|12353.0|14349.0|16421.0|17259.0
 2015|F4643|45-49|W|GER|6334|1090|1748.0|3530.0|5329.0|7197.0|7603.0|9159.0|11500.0|14055.0|16315.0|17259.0
 2015|F3315|H|W|GER|6333|960|1909.0|3816.0|5711.0|7646.0|8063.0|9580.0|11993.0|14262.0|16438.0|17258.0
 2015|F1315|50-54|W|USA|6332|715|1882.0|3848.0|5973.0|7959.0|8399.0|9977.0|12075.0|14271.0|16346.0|17254.0
 2015|F10293|35-39|W|BRA|6331|943|1903.0|3943.0|6125.0|8005.0|8439.0|10057.0|12279.0|14357.0|16407.0|17253.0
 2015|F10018|35-39|W|GER|6330|942|1997.0|3999.0|5996.0|7990.0|8426.0|10016.0|12089.0|14280.0|16359.0|17253.0
 2015|F2717|55-59|W|GER|6329|284|1947.0|3941.0|5990.0|8049.0|8493.0|10129.0|12247.0|14312.0|16351.0|17249.0
 2015|F6718|50-54|W|BRA|6328|714|1989.0|3917.0|5810.0|7775.0|8216.0|9848.0|11932.0|14090.0|16290.0|17249.0
 2015|F5633|45-49|W|GER|6327|1089|1997.0|4074.0|6120.0|8278.0|8705.0|10294.0|12308.0|14416.0|16422.0|17247.0
 2015|F1890|55-59|W|GER|6326|283|1991.0|3989.0|6010.0|8065.0|8512.0|10136.0|12251.0|14301.0|16347.0|17246.0
 2015|F10388|45-49|W|NED|6325|1088|1628.0|3276.0|4916.0|6559.0|6920.0|8246.0|10007.0|11837.0|15642.0|17246.0
 2015|F11939|55-59|W|GER|6324|282|2029.0|4066.0|6116.0|8181.0|8625.0|10232.0|12322.0|14360.0|16408.0|17245.0
 2015|F6155|55-59|W|GER|6323|281|2047.0|4199.0|6290.0|8321.0|8770.0|10343.0|12379.0|14367.0|16405.0|17245.0
 2015|F8945|H|W|FRA|6322|959|2010.0|4433.0|6438.0|8574.0|9042.0|10577.0|12549.0|14557.0|16542.0|17244.0
 2015|F3368|40-44|W|MEX|6321|1190|1864.0|3757.0|5794.0|7722.0|8135.0|9696.0|11954.0|13936.0|16243.0|17243.0
 2015|F9167|30-34|W|SWE|6320|1029|1847.0|3742.0|5633.0|7533.0|7976.0|9572.0|11803.0|13958.0|16293.0|17242.0
 2015|F12014|40-44|W|GER|6319|1189|1834.0|3711.0|5574.0|7412.0|7812.0|9290.0|11450.0|13712.0|16187.0|17242.0
 2015|F3748|45-49|W|MEX|6318|1087|1888.0|3769.0|5674.0|7663.0|8098.0|9762.0|11939.0|14087.0|16274.0|17241.0
 2015|F11035|35-39|W|CAN|6317|941|1888.0|3974.0|5943.0|7953.0|8376.0|9970.0|12026.0|14155.0|16337.0|17240.0
 2015|F9355|35-39|W|GER|6316|940|1898.0|3854.0|5752.0|7689.0|8112.0|9685.0|11736.0|13926.0|16244.0|17237.0
 2015|F5535|30-34|W|DEN|6315|1028|1972.0|3926.0|5862.0|7867.0|8304.0|9964.0|12082.0|14191.0|16357.0|17237.0
 2015|F7280|30-34|W|GER|6314|1027|2053.0|4070.0|6052.0|8067.0|8511.0|10109.0|12170.0|14217.0|16359.0|17236.0
 2015|F6880|40-44|W|GER|6313|1188|1907.0|3812.0|5738.0|7684.0|8111.0|9716.0|11973.0|14116.0|16362.0|17236.0
 2015|F9114|30-34|W|GER|6312|1026|1945.0|3974.0|6012.0|8010.0|8435.0|10084.0|12301.0|14344.0|16407.0|17235.0
 2015|F6393|50-54|W|GER|6311|713|1942.0|3885.0|5782.0|7704.0|8120.0|9682.0|11808.0|13943.0|16244.0|17234.0
 2015|F1846|35-39|W|GBR|6310|939|1966.0|4027.0|6047.0|8106.0|8552.0|10186.0|12292.0|14323.0|16365.0|17234.0
 2015|F6093|50-54|W|BEL|6309|712|1893.0|3811.0|5756.0|7734.0|8167.0|9857.0|11981.0|14128.0|16360.0|17232.0
 2015|F5020|H|W|GER|6308|958|1874.0|3749.0|5686.0|7653.0|8076.0|9656.0|11940.0|14186.0|16408.0|17232.0
 2015|F1474|50-54|W|GER|6307|711|2066.0|4149.0|6231.0|8274.0|8705.0|10293.0|12366.0|14378.0|16395.0|17231.0
 2015|F6773|30-34|W|MEX|6306|1025|2003.0|4021.0|6063.0|8105.0|8554.0|10204.0|12325.0|14314.0|16358.0|17230.0
 2015|F7214|35-39|W|DOM|6305|938|1986.0|3983.0|5888.0|7817.0|8244.0|9840.0|11915.0|13994.0|16225.0|17230.0
 2015|F9483|45-49|W|FRA|6304|1086|1855.0|3717.0|5631.0|7535.0|7974.0|9654.0|11824.0|13993.0|16285.0|17230.0
 2015|F12048|50-54|W|GER|6303|710|1887.0|3906.0|5929.0|7907.0|8339.0|9984.0|12087.0|14217.0|16294.0|17228.0
 2015|F7577|40-44|W|CRO|6302|1187|1936.0|3981.0|5904.0|7849.0|8274.0|9869.0|11946.0|14110.0|16298.0|17227.0
 2015|F8710|H|W|FRA|6301|957|1940.0|3881.0|5792.0|7724.0|8150.0|9666.0|11626.0|13647.0|16045.0|17227.0
 2015|F8901|35-39|W|INA|6300|937|1827.0|3805.0|5624.0|7521.0|7952.0|9595.0|11797.0|14002.0|16281.0|17227.0
 2015|F4254|40-44|W|GER|6299|1186|1681.0|3386.0|5170.0|6942.0|7338.0|9204.0|11868.0|13940.0|16307.0|17225.0
 2015|F6079|40-44|W|NED|6298|1185|1731.0|3507.0|5348.0|7291.0|7730.0|9354.0|11416.0|13706.0|16057.0|17225.0
 2015|F9046|H|W|GER|6297|956|1963.0|3968.0|5866.0|7867.0|8295.0|9857.0|11870.0|14037.0|16282.0|17225.0
 2015|F2964|45-49|W|FRA|6296|1085|1813.0|3651.0|5507.0|7438.0|7872.0|9490.0|11803.0|13919.0|16228.0|17224.0
 2015|F12417|50-54|W|NED|6295|709|1947.0|3880.0|5777.0|7718.0|8138.0|9782.0|11912.0|14054.0|16312.0|17224.0
 2015|F6373|55-59|W|HKG|6294|280|2002.0|4054.0|6097.0|8083.0|8512.0|10111.0|12163.0|14206.0|16301.0|17223.0
 2015|F1504|35-39|W|CHN|6293|936|2022.0|4107.0|5987.0|7864.0|8254.0|9696.0|11684.0|13925.0|16316.0|17223.0
 2015|F11307|30-34|W|MEX|6292|1024|1979.0|3947.0|5894.0|7866.0|8315.0|9914.0|12025.0|14117.0|16301.0|17221.0
 2015|F5670|35-39|W|GER|6291|935|1801.0|3672.0|5486.0|7370.0|7778.0|9310.0|11420.0|13659.0|16150.0|17221.0
 2015|F12042|45-49|W|GER|6290|1084|2148.0|4321.0|6401.0|8355.0|8795.0|10366.0|12386.0|14305.0|16357.0|17219.0
 2015|F3287|35-39|W|GBR|6289|934|1738.0|3542.0|5429.0|7441.0|7903.0|9611.0|11810.0|14065.0|16348.0|17219.0
 2015|F6222|35-39|W|BRA|6288|933|1930.0|3875.0|5749.0|7712.0|8125.0|9969.0|12142.0|14274.0|16347.0|17219.0
 2015|F9397|45-49|W|FRA|6287|1083|1991.0|4118.0|6029.0|8000.0|8448.0|10028.0|11994.0|14012.0|16268.0|17218.0
 2015|F2678|45-49|W|GER|6286|1082|1965.0|4075.0|6202.0|8326.0|8784.0|10420.0|12468.0|14445.0|16406.0|17217.0
 2015|F12097|40-44|W|GER|6285|1184|1951.0|3929.0|5879.0|7792.0|8202.0|9738.0|11879.0|14201.0|16311.0|17214.0
 2015|F8387|60-64|W|FRA|6284|87|1993.0|3916.0|5846.0|7817.0|8261.0|9873.0|11921.0|14068.0|16230.0|17214.0
 2015|F6132|35-39|W|DEN|6283|932|1834.0|3781.0|5787.0|7773.0|8205.0|9869.0|11998.0|14119.0|16291.0|17213.0
 2015|F5525|H|W|NED|6282|955|1924.0|3902.0|5926.0|7936.0|8373.0|9994.0|12058.0|14127.0|16284.0|17211.0
 2015|F7215|35-39|W|SUI|6281|931|1851.0|3797.0|5611.0|7453.0|7854.0|9417.0|11534.0|13968.0|16249.0|17211.0
 2015|F11733|30-34|W|GBR|6279|1023|1906.0|3903.0|5858.0|7935.0|8378.0|9950.0|12009.0|14119.0|16275.0|17210.0
 2015|F2122|65-69|W|MEX|6279|16|1830.0|3741.0|5681.0|7655.0|8090.0|9698.0|11801.0|13944.0|16192.0|17210.0
 2015|F6813|40-44|W|ESP|6278|1183|2012.0|4013.0|6011.0|7992.0|8425.0|9992.0|12034.0|14106.0|16262.0|17206.0
 2015|F9604|50-54|W|ESP|6277|708|1989.0|3988.0|6048.0|8046.0|8475.0|10067.0|12086.0|14168.0|16282.0|17205.0
 2015|F10419|50-54|W|HKG|6276|707|1931.0|3946.0|5951.0|7855.0|8291.0|9955.0|12015.0|14114.0|16288.0|17204.0
 2015|F11566|H|W|GER|6275|954|1870.0|3881.0|5778.0|7721.0|8133.0|9736.0|11888.0|14006.0|16134.0|17202.0
 2015|F9810|40-44|W|GER|6274|1182|1867.0|3770.0|5707.0|7641.0|8071.0|9616.0|11628.0|13789.0|16243.0|17202.0
 2015|F2803|H|W|GER|6273|953|1870.0|3881.0|5778.0|7720.0|8133.0|9735.0|11888.0|14006.0|16134.0|17202.0
